,MealsOut,SchBkfst_0,SchBkfst_1,SchBkfst_2,SchLunch_0,SchLunch_1,SchLunch_2,NwkLunch,NwkBkfast,Milk30Days,SchMeal,NwkMeals,MilkType,GTot,GRefine,GWhole,VTot,VDrkGr,VRedOrTot,VRedOr,VTomato,VStarchTot,VStarchPot,VStarchOth,VOther,Legume,FTot,FCitMlB,FOther,DTot,DMilk,DYogurt,DCheese,PTot,Pmps,PMeat,PFrank,POrgan,PPoult,PFishLow,PFishHigh,PEgg,PSoy,PNut,Oils,SolidFat,AddSugars,Alcohol
75,1.0,False,True,False,False,True,False,5.0,0.0,3.0,1.0,6.0,4.0,7.439,6.967,0.474,0.365,0.0,0.335,0.0,0.335,0.0,0.0,0.0,0.03,0.0,0.752,0.752,0.0,1.34,0.144,0.0,1.197,10.953,4.697,0.0,0.348,0.0,4.349,0.0,0.0,1.508,0.0,0.051,5.81,49.476,21.985,0.0
76,0.0,False,True,False,False,True,False,5.0,0.0,2.0,1.0,6.0,3.0,4.305,4.305,0.0,0.405,0.02,0.251,0.014,0.237,0.0,0.0,0.0,0.134,0.5,2.317,1.001,1.316,0.201,0.045,0.0,0.156,13.055,4.737,4.737,0.0,0.0,0.0,0.0,0.0,0.179,0.016,3.386,16.954,32.028,7.526,0.0
77,7.0,False,True,False,False,True,False,5.0,4.0,3.0,1.0,6.0,2.0,17.578,17.578,0.0,1.554,0.0,0.585,0.0,0.585,0.917,0.917,0.0,0.052,0.0,0.249,0.0,0.249,7.558,5.527,0.0,2.031,20.018,10.009,9.455,0.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.745,70.724,85.358,0.0
78,1.0,False,True,False,False,True,False,5.0,0.0,3.0,1.0,6.0,4.0,9.298,8.823,0.477,0.719,0.035,0.447,0.025,0.422,0.0,0.0,0.0,0.238,0.0,0.001,0.001,0.0,0.727,0.079,0.0,0.648,8.359,3.138,2.351,0.787,0.0,0.0,0.0,0.0,2.078,0.005,0.0,17.644,32.356,14.154,0.0
79,0.0,False,True,False,False,True,False,0.0,0.0,3.0,1.0,1.0,4.0,1.171,1.033,0.139,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.073,0.0,0.0,10.945,5.429,5.429,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0,40.583,11.655,0.0
80,3.0,False,True,False,False,True,False,5.0,0.0,3.0,1.0,6.0,1.0,3.02,2.529,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,0.0,0.608,2.124,2.124,0.0,0.0,14.824,5.912,0.0,5.912,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.636,46.468,17.645,0.0
81,0.0,True,False,False,False,True,False,3.0,0.0,3.0,1.0,4.0,3.0,7.074,6.702,0.373,1.379,0.0,0.251,0.0,0.251,1.125,1.125,0.0,0.004,0.0,1.566,0.032,1.534,2.873,0.0,0.0,2.873,13.971,4.768,2.149,2.619,0.0,0.0,0.0,0.0,4.435,0.0,0.0,24.528,82.092,96.867,0.0
82,3.0,False,True,False,False,True,False,5.0,0.0,3.0,1.0,6.0,4.0,6.626,6.626,0.0,0.715,0.0,0.084,0.0,0.084,0.176,0.176,0.0,0.455,0.0,1.938,1.874,0.066,1.892,1.375,0.0,0.517,6.942,3.471,0.0,3.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.426,59.808,32.171,0.0
83,5.0,False,True,False,False,True,False,0.0,0.0,3.0,1.0,1.0,3.0,1.512,1.512,0.0,0.439,0.0,0.03,0.03,0.0,0.11,0.035,0.075,0.299,0.0,0.001,0.001,0.0,1.063,1.063,0.0,0.0,5.25,2.608,0.0,0.0,0.0,2.608,0.0,0.0,0.034,0.0,0.0,15.987,6.092,16.429,0.0
84,4.0,False,True,False,False,True,False,2.0,0.0,2.0,1.0,3.0,4.0,1.756,1.756,0.0,1.146,0.0,0.35,0.0,0.35,0.274,0.274,0.0,0.523,0.0,1.771,0.522,1.249,1.549,1.0,0.0,0.549,2.187,1.093,0.048,0.219,0.0,0.827,0.0,0.0,0.0,0.0,0.0,4.613,27.46,16.798,0.0
85,1.0,False,True,False,False,True,False,5.0,5.0,3.0,1.0,6.0,4.0,1.604,1.316,0.288,0.057,0.0,0.052,0.0,0.052,0.0,0.0,0.0,0.005,0.0,1.088,1.001,0.087,3.856,3.729,0.0,0.127,9.838,4.919,0.011,0.051,0.0,4.857,0.0,0.0,0.0,0.0,0.0,0.297,62.487,32.807,0.0
86,4.0,False,True,False,False,True,False,3.0,0.0,3.0,1.0,4.0,3.0,7.047,6.616,0.432,2.264,0.002,0.359,0.0,0.359,0.953,0.953,0.0,0.951,0.75,0.061,0.008,0.053,1.669,1.669,0.0,0.0,5.465,2.398,0.0,0.0,0.0,2.398,0.0,0.0,0.0,0.0,0.669,14.16,54.9,22.801,0.0
87,1.0,False,True,False,False,True,False,0.0,0.0,3.0,1.0,1.0,3.0,10.044,10.044,0.0,0.628,0.0,0.58,0.0,0.58,0.0,0.0,0.0,0.048,0.0,0.713,0.713,0.0,3.282,2.001,0.0,1.281,3.819,0.605,0.109,0.496,0.0,0.0,0.0,0.0,2.609,0.0,0.0,11.219,61.394,0.891,0.0
88,5.0,False,True,False,False,True,False,5.0,5.0,3.0,1.0,6.0,3.0,12.289,10.974,1.315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.483,0.0,0.483,3.329,2.0,0.0,1.329,9.496,4.735,0.0,0.0,0.0,4.735,0.0,0.0,0.0,0.026,0.0,8.013,48.226,30.308,0.0
89,2.0,False,True,False,False,True,False,5.0,5.0,3.0,1.0,6.0,4.0,2.444,2.403,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.002,2.002,0.0,1.501,1.501,0.0,0.0,6.48,3.24,0.0,0.0,0.0,3.24,0.0,0.0,0.0,0.0,0.0,0.0,30.273,6.242,0.0
90,0.0,False,True,False,False,True,False,3.0,0.0,3.0,1.0,4.0,3.0,5.989,5.989,0.0,1.923,0.75,0.213,0.0,0.213,0.0,0.0,0.0,0.96,0.0,2.753,2.753,0.0,2.738,1.048,0.0,1.658,2.51,1.255,0.045,1.207,0.0,0.0,0.0,0.003,0.0,0.0,0.0,21.784,42.04,12.009,0.0
91,0.0,False,True,False,False,True,False,5.0,5.0,3.0,1.0,6.0,4.0,6.625,6.625,0.0,1.831,0.0,0.249,0.0,0.249,1.411,1.411,0.0,0.172,0.0,1.104,1.104,0.0,0.75,0.75,0.0,0.0,11.098,5.548,1.094,1.975,0.0,0.0,0.0,2.479,0.002,0.0,0.0,30.044,36.733,32.024,0.0
92,5.0,True,False,False,False,True,False,3.0,0.0,3.0,1.0,4.0,3.0,1.202,1.202,0.0,1.774,1.5,0.0,0.0,0.0,0.274,0.274,0.0,0.0,0.0,2.747,0.0,2.747,0.667,0.0,0.0,0.667,15.991,7.988,0.0,0.0,0.0,7.988,0.0,0.0,0.0,0.015,0.0,0.0,70.951,18.005,0.0
93,0.0,False,True,False,False,True,False,5.0,0.0,3.0,1.0,6.0,3.0,11.318,11.168,0.151,1.838,0.0,0.724,0.0,0.724,0.449,0.449,0.0,0.664,0.0,5.383,5.383,0.0,0.789,0.004,0.0,0.785,13.209,6.001,1.018,0.237,0.0,4.746,0.0,0.0,0.081,0.0,1.126,35.031,51.953,64.496,0.0
94,6.0,False,False,True,False,False,True,0.0,0.0,1.0,2.0,2.0,4.0,14.11,13.756,0.355,2.768,0.0,1.006,0.312,0.694,1.478,1.478,0.0,0.282,0.0,1.323,0.008,1.315,0.86,0.0,0.0,0.86,14.107,6.59,5.338,0.0,0.0,1.252,0.0,0.0,0.914,0.013,0.0,38.892,57.061,19.958,0.0
95,1.0,False,True,False,False,True,False,5.0,0.0,3.0,1.0,6.0,3.0,4.091,4.091,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.193,0.193,0.0,0.905,0.905,0.0,0.0,1.733,0.392,0.126,0.0,0.0,0.133,0.133,0.0,0.515,0.0,0.434,2.141,24.388,22.398,0.0
96,2.0,False,True,False,False,True,False,0.0,0.0,2.0,1.0,1.0,1.0,6.55,6.04,0.0,0.88,0.0,0.2,0.0,0.15,0.097,0.0,0.0,0.145,0.0,0.38,0.03,0.0,1.47,0.58,0.0,0.49,5.29,3.479,0.22,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,15.85,37.902,20.416,0.0
97,1.0,False,True,False,False,True,False,5.0,0.0,3.0,1.0,6.0,1.0,14.539,14.539,0.0,0.874,0.0,0.803,0.0,0.803,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,2.41,0.448,0.0,1.962,2.852,0.926,0.166,0.76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.258,67.466,25.028,0.0
98,0.0,False,False,True,False,False,True,0.0,0.0,0.0,2.0,2.0,0.0,11.271,11.271,0.0,0.414,0.0,0.0,0.0,0.0,0.414,0.414,0.0,0.0,0.0,0.0,0.0,0.0,0.301,0.301,0.0,0.0,12.331,5.698,0.76,4.938,0.0,0.0,0.0,0.0,0.0,0.0,0.935,5.75,58.093,73.625,0.0
99,4.0,False,False,True,False,False,True,0.0,0.0,2.0,2.0,2.0,3.0,12.348,12.348,0.0,1.364,0.0,0.603,0.0,0.603,0.731,0.731,0.0,0.029,0.0,0.0,0.0,0.0,3.308,0.0,0.0,3.308,7.88,3.94,2.205,1.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.82,88.03,21.139,0.0
100,5.0,False,True,False,False,True,False,5.0,0.0,2.0,1.0,6.0,2.0,3.906,2.752,1.154,0.487,0.0,0.127,0.0,0.127,0.221,0.221,0.0,0.138,0.161,0.23,0.23,0.0,0.036,0.01,0.0,0.025,7.924,3.697,0.0,0.988,0.0,2.709,0.0,0.0,0.009,0.0,0.521,6.84,10.543,23.441,0.0
101,5.0,True,False,False,False,True,False,3.0,0.0,3.0,1.0,4.0,4.0,1.673,1.673,0.0,0.754,0.0,0.067,0.0,0.067,0.641,0.641,0.0,0.046,0.0,0.001,0.001,0.0,5.252,5.252,0.0,0.0,5.394,2.686,2.686,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,10.091,70.098,16.31,0.0
102,1.0,False,True,False,False,True,False,5.0,5.0,3.0,1.0,6.0,4.0,12.701,12.701,0.0,0.675,0.0,0.028,0.0,0.028,0.397,0.397,0.0,0.25,0.0,0.0,0.0,0.0,0.534,0.08,0.0,0.454,19.177,5.459,1.572,3.887,0.0,0.0,0.0,0.0,0.03,0.0,8.229,62.69,91.28,73.947,0.0
103,1.0,False,True,False,False,True,False,5.0,0.0,3.0,1.0,6.0,3.0,3.958,2.69,1.268,2.1,0.0,0.133,0.0,0.133,1.955,1.955,0.0,0.012,0.0,1.626,0.389,1.24,2.204,1.879,0.0,0.325,9.13,4.147,4.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.836,3.53,51.028,45.468,0.0
104,5.0,False,False,True,False,False,True,0.0,0.0,3.0,2.0,2.0,4.0,7.728,7.288,0.44,0.727,0.0,0.413,0.0,0.413,0.0,0.0,0.0,0.314,0.096,2.369,0.301,2.068,2.615,1.466,0.0,1.149,13.269,6.555,3.768,2.787,0.0,0.0,0.0,0.0,0.0,0.0,0.159,1.104,110.897,53.922,0.0
105,8.0,False,True,False,False,True,False,1.0,0.0,3.0,1.0,2.0,3.0,6.546,6.522,0.024,1.332,0.0,0.192,0.0,0.192,1.09,1.09,0.0,0.05,0.0,0.0,0.0,0.0,10.107,9.44,0.0,0.667,10.052,4.508,1.777,0.0,0.0,2.731,0.0,0.0,0.102,0.003,0.931,4.257,146.662,35.091,0.0
106,2.0,False,True,False,False,True,False,5.0,0.0,3.0,1.0,6.0,4.0,4.504,4.504,0.0,1.24,0.0,0.007,0.0,0.007,0.994,0.994,0.0,0.239,0.0,0.414,0.376,0.037,1.203,0.0,0.0,1.203,9.429,4.707,2.389,0.0,0.0,2.318,0.0,0.0,0.015,0.0,0.0,27.599,48.647,22.63,0.0
107,5.0,False,False,True,False,False,True,0.0,0.0,2.0,2.0,2.0,4.0,6.55,6.04,0.0,0.88,0.0,0.2,0.0,0.15,0.097,0.0,0.0,0.145,0.0,0.38,0.03,0.0,1.47,0.58,0.0,0.49,5.29,3.479,0.22,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,15.85,37.902,20.416,0.0
108,7.0,False,False,True,False,False,True,0.0,0.0,2.0,2.0,2.0,4.0,3.25,2.847,0.403,3.219,1.125,0.036,0.0,0.036,1.926,1.926,0.0,0.132,0.0,0.0,0.0,0.0,2.429,1.947,0.0,0.476,15.641,7.818,6.985,0.833,0.0,0.0,0.0,0.0,0.005,0.0,0.0,2.525,58.901,27.377,0.0
109,4.0,False,False,True,False,False,True,0.0,0.0,3.0,2.0,2.0,3.0,6.394,6.394,0.0,0.261,0.0,0.105,0.0,0.105,0.0,0.0,0.0,0.156,0.0,0.288,0.0,0.288,0.101,0.0,0.0,0.101,14.822,7.411,6.287,0.0,0.0,1.124,0.0,0.0,0.0,0.0,0.0,0.044,47.31,33.278,0.0
110,1.0,False,False,True,False,False,True,0.0,0.0,3.0,2.0,2.0,3.0,6.374,6.311,0.063,1.419,0.0,0.106,0.002,0.104,1.3,0.641,0.659,0.013,0.0,0.02,0.0,0.02,6.544,5.877,0.0,0.667,10.122,5.061,0.0,0.0,0.0,5.061,0.0,0.0,0.0,0.0,0.0,14.497,64.885,34.437,0.0
111,1.0,False,True,False,False,True,False,2.0,0.0,2.0,1.0,3.0,3.0,5.542,5.542,0.0,0.224,0.0,0.006,0.0,0.006,0.0,0.0,0.0,0.218,0.0,0.0,0.0,0.0,0.448,0.448,0.0,0.0,15.176,7.588,7.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.143,18.931,19.096,0.0
112,7.0,False,True,False,False,True,False,0.0,0.0,2.0,1.0,1.0,4.0,7.278,7.278,0.0,2.044,0.0,0.479,0.0,0.479,1.38,1.38,0.0,0.185,0.0,0.813,0.813,0.0,1.664,0.0,0.0,1.664,6.128,2.564,2.564,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.781,56.559,26.372,0.0
113,1.0,False,True,False,False,True,False,4.0,3.0,3.0,1.0,5.0,4.0,10.801,10.792,0.009,1.764,0.0,0.156,0.0,0.156,0.224,0.224,0.0,1.387,0.425,0.833,0.833,0.0,3.226,2.526,0.0,0.7,6.365,3.172,3.172,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,44.55,68.66,38.862,0.0
114,3.0,False,True,False,False,True,False,5.0,0.0,3.0,1.0,6.0,3.0,8.553,8.553,0.0,1.384,0.0,0.156,0.0,0.156,0.961,0.961,0.0,0.27,0.0,0.003,0.003,0.0,3.208,2.594,0.0,0.614,10.099,4.996,3.172,0.0,0.0,1.824,0.0,0.0,0.107,0.0,0.0,60.508,79.821,17.98,0.0
115,0.0,False,True,False,False,True,False,0.0,0.0,3.0,1.0,1.0,4.0,3.147,3.147,0.0,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252,0.0,0.73,0.73,0.0,1.522,1.522,0.0,0.0,1.718,0.859,0.316,0.0,0.0,0.543,0.0,0.0,0.0,0.0,0.0,6.219,30.736,36.97,0.0
116,2.0,False,True,False,False,True,False,5.0,5.0,3.0,1.0,6.0,4.0,7.388,5.457,1.931,0.775,0.073,0.216,0.0,0.216,0.0,0.0,0.0,0.486,0.066,0.0,0.0,0.0,2.781,2.662,0.0,0.119,19.016,9.508,0.389,0.0,9.119,0.0,0.0,0.0,0.0,0.0,0.0,3.903,63.602,21.0,0.0
117,1.0,False,True,False,False,True,False,0.0,0.0,2.0,1.0,1.0,3.0,7.905,7.266,0.639,0.823,0.0,0.296,0.0,0.296,0.0,0.0,0.0,0.527,0.0,1.085,0.024,1.061,0.967,0.185,0.0,0.771,15.854,7.819,0.343,0.0,0.0,7.476,0.0,0.0,0.201,0.015,0.0,10.994,63.711,38.355,0.175
118,0.0,False,True,False,False,True,False,5.0,5.0,3.0,1.0,6.0,4.0,13.736,13.516,0.22,1.959,0.0,0.556,0.0,0.556,0.375,0.375,0.0,1.028,0.0,0.002,0.002,0.0,3.506,1.376,0.0,2.13,45.501,22.186,9.967,2.833,0.0,0.0,9.386,0.0,1.127,0.002,0.0,69.574,91.935,194.451,0.0
119,3.0,False,False,True,False,False,True,0.0,0.0,2.0,2.0,2.0,3.0,4.238,4.238,0.0,1.968,0.751,0.86,0.011,0.849,0.034,0.034,0.0,0.322,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.325,3.418,0.011,0.0,0.433,2.975,0.0,0.0,0.0,0.0,0.488,2.499,13.265,12.934,0.0
120,7.0,False,False,True,False,False,True,0.0,0.0,3.0,2.0,2.0,4.0,2.807,2.807,0.0,0.416,0.0,0.181,0.054,0.127,0.169,0.169,0.0,0.066,0.0,3.651,3.651,0.0,1.157,0.036,0.0,1.118,24.203,9.703,6.552,0.988,2.163,0.0,0.0,0.0,0.0,0.0,4.797,22.473,31.924,8.38,0.667
121,4.0,False,True,False,False,True,False,5.0,0.0,3.0,1.0,6.0,4.0,0.0,0.0,0.0,0.162,0.0,0.148,0.0,0.148,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.363,0.0,0.0,0.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.693,11.407,0.0
122,0.0,True,False,False,False,True,False,3.0,0.0,3.0,1.0,4.0,4.0,3.278,3.278,0.0,0.317,0.0,0.291,0.0,0.291,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.712,0.0,0.0,0.712,1.342,0.671,0.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.177,11.604,8.016,0.0
123,4.0,False,True,False,False,True,False,0.0,0.0,2.0,1.0,1.0,3.0,40.031,40.031,0.0,0.787,0.0,0.728,0.0,0.728,0.0,0.0,0.0,0.058,0.0,0.0,0.0,0.0,1.358,0.07,0.0,1.288,4.87,2.215,1.104,1.111,0.0,0.0,0.0,0.0,0.01,0.0,0.43,60.632,109.554,51.518,0.0
124,4.0,False,True,False,False,True,False,0.0,0.0,0.0,1.0,1.0,0.0,4.385,3.746,0.639,0.255,0.0,0.181,0.0,0.181,0.0,0.0,0.0,0.074,0.0,0.781,0.781,0.0,0.94,0.0,0.0,0.94,14.357,7.1,7.1,0.0,0.0,0.0,0.0,0.0,0.153,0.004,0.0,7.753,37.674,40.114,0.0
125,4.0,False,True,False,False,True,False,4.0,3.0,3.0,1.0,5.0,4.0,7.174,7.174,0.0,1.55,0.0,0.062,0.0,0.062,1.461,1.461,0.0,0.028,0.0,0.0,0.0,0.0,0.086,0.0,0.0,0.086,11.588,5.794,0.0,0.0,0.0,5.794,0.0,0.0,0.0,0.0,0.0,61.127,49.683,32.203,0.0
126,1.0,False,True,False,False,True,False,3.0,0.0,2.0,1.0,4.0,3.0,6.014,6.014,0.0,2.106,0.0,0.0,0.0,0.0,0.106,0.106,0.0,2.0,0.0,0.0,0.0,0.0,2.288,0.178,0.0,2.11,5.185,1.135,0.0,0.0,0.0,1.124,0.0,0.011,0.0,2.418,0.497,78.823,49.754,22.754,0.0
127,0.0,False,True,False,False,True,False,5.0,5.0,2.0,1.0,6.0,4.0,3.581,3.581,0.0,1.036,0.5,0.0,0.0,0.0,0.536,0.536,0.0,0.0,0.0,0.0,0.0,0.0,0.837,0.592,0.0,0.183,5.926,2.963,2.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.613,27.633,23.978,0.0
128,1.0,False,False,True,False,False,True,0.0,0.0,3.0,2.0,2.0,3.0,1.593,1.407,0.186,1.266,0.0,0.603,0.098,0.505,0.0,0.0,0.0,0.663,0.0,0.087,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.994,6.566,17.774,0.0
129,0.0,False,True,False,False,True,False,2.0,0.0,3.0,1.0,3.0,4.0,9.401,9.401,0.0,3.473,0.0,0.612,0.0,0.612,2.811,2.811,0.0,0.051,0.0,1.333,0.333,1.0,5.359,2.03,0.0,3.329,9.649,4.821,4.821,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,51.67,117.217,24.808,0.0
130,5.0,False,True,False,False,True,False,5.0,0.0,3.0,1.0,6.0,3.0,6.522,6.522,0.0,0.723,0.0,0.151,0.0,0.151,0.481,0.481,0.0,0.091,0.329,0.0,0.0,0.0,0.453,0.292,0.0,0.119,9.324,4.662,3.109,1.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.237,55.257,25.23,0.0
131,1.0,False,True,False,False,True,False,4.0,0.0,3.0,1.0,5.0,4.0,10.018,9.48,0.538,1.02,0.0,0.206,0.0,0.206,0.397,0.397,0.0,0.417,0.0,1.585,0.6,0.985,2.399,0.0,0.0,2.399,14.89,7.077,5.253,0.0,0.0,1.824,0.0,0.0,0.044,0.049,0.643,40.427,73.896,40.692,0.0
132,5.0,False,True,False,False,True,False,5.0,5.0,2.0,1.0,6.0,4.0,4.178,4.178,0.0,0.944,0.0,0.118,0.0,0.118,0.801,0.801,0.0,0.025,0.0,0.396,0.209,0.182,0.555,0.0,0.0,0.555,10.184,5.079,0.191,2.0,0.0,2.888,0.0,0.0,0.026,0.0,0.0,11.852,33.175,14.073,0.0
133,2.0,False,True,False,False,True,False,5.0,5.0,3.0,1.0,6.0,3.0,0.599,0.599,0.0,2.46,0.0,0.0,0.0,0.0,1.312,1.312,0.0,1.145,0.0,0.321,0.046,0.275,0.281,0.094,0.0,0.188,1.711,0.855,0.855,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,13.266,19.76,0.0
134,7.0,True,False,False,False,True,False,3.0,0.0,3.0,1.0,4.0,2.0,6.55,6.04,0.0,0.88,0.0,0.2,0.0,0.15,0.097,0.0,0.0,0.145,0.0,0.38,0.03,0.0,1.47,0.58,0.0,0.49,5.29,3.479,0.22,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,15.85,37.902,20.416,0.0
135,2.0,False,True,False,False,True,False,0.0,0.0,1.0,1.0,1.0,3.0,3.686,3.686,0.0,1.103,0.0,0.39,0.0,0.39,0.548,0.548,0.0,0.167,0.067,0.0,0.0,0.0,2.104,1.305,0.0,0.744,3.195,1.473,1.019,0.163,0.0,0.293,0.0,0.0,0.002,0.058,0.187,1.693,50.54,27.038,0.0
136,5.0,True,False,False,False,True,False,3.0,0.0,1.0,1.0,4.0,1.0,1.048,1.024,0.024,0.9,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.352,0.0,0.114,5.724,2.619,0.0,2.619,0.0,0.0,0.0,0.0,0.0,0.0,0.486,5.005,39.594,66.486,0.0
137,0.0,False,True,False,False,True,False,0.0,0.0,3.0,1.0,1.0,3.0,3.61,3.61,0.0,1.093,0.0,0.07,0.07,0.0,0.0,0.0,0.0,1.023,0.0,2.182,1.315,0.867,2.156,1.313,0.0,0.843,4.358,1.411,0.0,0.988,0.0,0.423,0.0,0.0,1.536,0.0,0.0,26.962,36.736,10.21,0.0
138,0.0,False,True,False,False,True,False,5.0,0.0,2.0,1.0,6.0,1.0,4.376,4.001,0.375,0.561,0.0,0.507,0.0,0.507,0.0,0.0,0.0,0.054,0.0,1.0,0.0,1.0,0.188,0.188,0.0,0.0,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42,0.0,1.0,5.356,16.882,5.084,0.0
139,5.0,False,True,False,False,True,False,0.0,0.0,2.0,1.0,1.0,3.0,18.796,18.796,0.0,1.287,0.0,1.18,0.0,1.18,0.0,0.0,0.0,0.104,0.0,3.105,1.41,1.695,4.867,1.876,0.0,2.991,1.598,0.799,0.143,0.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.222,95.096,41.992,0.0
140,0.0,False,True,False,False,True,False,2.0,5.0,3.0,1.0,3.0,4.0,4.159,3.857,0.302,0.474,0.0,0.157,0.094,0.063,0.0,0.0,0.0,0.315,1.043,0.934,0.372,0.562,4.024,4.024,0.0,0.0,3.275,1.13,0.016,0.0,0.0,1.115,0.0,0.0,1.0,0.014,0.0,0.019,79.453,75.448,0.0
141,5.0,False,True,False,False,True,False,1.0,0.0,3.0,1.0,2.0,4.0,6.223,6.05,0.173,0.495,0.0,0.085,0.0,0.085,0.365,0.365,0.0,0.045,0.0,0.895,0.761,0.134,1.371,0.873,0.0,0.415,1.824,0.912,0.0,0.0,0.0,0.912,0.0,0.0,0.0,0.0,0.0,9.912,74.372,10.144,0.0
142,0.0,False,True,False,False,True,False,5.0,5.0,3.0,1.0,6.0,4.0,4.732,4.232,0.5,1.288,0.0,0.201,0.0,0.201,1.075,0.137,0.938,0.013,0.0,0.0,0.0,0.0,2.478,2.0,0.0,0.478,4.408,2.204,2.078,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538,69.875,34.217,0.0
143,2.0,False,True,False,False,True,False,3.0,0.0,3.0,1.0,4.0,3.0,9.089,7.638,1.452,2.579,0.0,0.96,0.0,0.96,0.0,0.0,0.0,1.621,0.0,0.935,0.008,0.927,3.072,1.879,0.0,1.193,14.374,6.797,0.568,6.229,0.0,0.0,0.0,0.0,0.089,0.021,0.67,53.923,49.626,30.097,0.0
144,0.0,False,True,False,False,True,False,0.0,0.0,3.0,1.0,1.0,3.0,5.845,5.845,0.0,3.548,0.0,0.264,0.264,0.0,0.0,0.0,0.0,3.284,0.0,0.004,0.004,0.0,0.937,0.0,0.937,0.0,14.936,7.414,0.0,0.0,0.0,7.414,0.0,0.0,0.108,0.0,0.0,49.536,26.083,152.878,0.0
145,2.0,False,True,False,False,True,False,4.0,1.0,3.0,1.0,5.0,4.0,6.206,6.206,0.0,0.868,0.0,0.521,0.0,0.521,0.224,0.224,0.0,0.123,0.0,0.0,0.0,0.0,3.613,2.376,0.0,1.237,6.103,3.048,2.702,0.345,0.0,0.0,0.0,0.0,0.008,0.0,0.0,3.763,60.818,16.36,0.0
146,4.0,False,True,False,False,True,False,0.0,0.0,3.0,1.0,1.0,3.0,7.359,7.359,0.0,0.637,0.0,0.0,0.0,0.0,0.548,0.548,0.0,0.089,0.329,1.499,0.0,1.499,0.0,0.0,0.0,0.0,17.318,8.659,0.998,3.187,0.0,4.474,0.0,0.0,0.0,0.0,0.0,26.459,78.385,28.872,0.0
147,7.0,False,True,False,False,True,False,5.0,3.0,2.0,1.0,6.0,4.0,6.381,5.934,0.447,0.638,0.0,0.321,0.0,0.321,0.0,0.0,0.0,0.316,0.0,0.4,0.0,0.4,2.178,1.25,0.0,0.928,5.037,2.315,0.069,0.315,0.0,1.931,0.0,0.0,0.0,0.0,0.407,14.983,33.254,24.419,0.0
148,7.0,False,True,False,False,True,False,0.0,0.0,3.0,1.0,1.0,4.0,4.26,4.26,0.0,4.592,0.0,1.386,0.635,0.751,0.706,0.706,0.0,2.5,0.0,0.227,0.037,0.19,5.089,3.752,0.0,1.337,5.121,2.559,0.0,0.0,0.0,2.548,0.0,0.011,0.0,0.003,0.0,80.713,53.473,36.905,0.0
149,0.0,False,True,False,False,True,False,5.0,0.0,3.0,1.0,6.0,3.0,6.642,6.629,0.014,1.793,0.0,0.123,0.039,0.084,0.0,0.0,0.0,1.669,0.0,2.481,0.817,1.665,2.288,2.032,0.0,0.256,2.842,1.421,0.547,0.672,0.0,0.202,0.0,0.0,0.0,0.0,0.0,9.515,60.163,25.579,0.0
